id,start_datetime,event_cause,corridor,actual_min,predicted_min,abs_error_min
FKID003199,2024-03-28 21:48:01.012000+00:00,tree_fall,Non-corridor,59.84010705,103.29135743551929,43.45125038551929
FKID003198,2024-03-28 22:16:48.686000+00:00,pot_holes,Non-corridor,19.206614733333332,97.45163246026321,78.24501772692989
FKID003206,2024-03-28 22:17:35.139000+00:00,pot_holes,Non-corridor,18.3650141,97.45163246026321,79.08661836026322
FKID003201,2024-03-28 22:18:23.151000+00:00,pot_holes,Non-corridor,17.4932504,97.45163246026321,79.9583820602632
FKID003205,2024-03-28 22:18:48.995000+00:00,pot_holes,Non-corridor,16.9942509,96.32213557885386,79.32788467885386
FKID003204,2024-03-28 22:19:18.959000+00:00,pot_holes,Non-corridor,16.411283,96.32213557885386,79.91085257885386
FKID003203,2024-03-28 22:20:08.967000+00:00,pot_holes,Non-corridor,15.4770977,96.32213557885386,80.84503787885386
FKID003202,2024-03-28 22:20:36.720000+00:00,pot_holes,Non-corridor,14.928576566666667,96.32213557885386,81.3935590121872
FKID003207,2024-03-28 22:21:09.538000+00:00,pot_holes,Non-corridor,14.3002825,96.32213557885386,82.02185307885387
FKID003210,2024-03-28 22:22:18.479000+00:00,pot_holes,Non-corridor,13.0632383,96.32213557885386,83.25889727885387
FKID003209,2024-03-28 22:22:43.092000+00:00,pot_holes,Non-corridor,12.506670883333333,96.32213557885386,83.81546469552053
FKID003215,2024-03-28 22:22:47.576000+00:00,vehicle_breakdown,Tumkur Road,47.03375918333334,42.578768928168586,4.454990255164752
FKID003212,2024-03-28 22:24:36.774000+00:00,pot_holes,Non-corridor,9.87261625,97.64094827461788,87.76833202461788
FKID003211,2024-03-28 22:25:19.623000+00:00,pot_holes,Non-corridor,9.021900033333333,97.64094827461788,88.61904824128455
FKID003217,2024-03-29 00:36:43.946000+00:00,vehicle_breakdown,Non-corridor,129.54430614999998,52.254601856141655,77.28970429385834
FKID003222,2024-03-29 01:16:45.716000+00:00,vehicle_breakdown,Non-corridor,30.303397416666666,44.0992282931133,13.795830876446633
FKID003223,2024-03-29 02:09:21.349000+00:00,vehicle_breakdown,Tumkur Road,45.28342463333333,43.75570216393522,1.527722469398114
FKID003236,2024-03-29 06:34:03.774000+00:00,vehicle_breakdown,ORR East 1,18.49158505,57.3300888220058,38.838503772005794
FKID003237,2024-03-29 06:36:02.694000+00:00,tree_fall,Non-corridor,123.11069673333333,42.89467364973213,80.2160230836012
FKID003238,2024-03-29 06:37:35.915000+00:00,tree_fall,ORR North 1,27.822454966666665,86.35021892053607,58.527763953869396
FKID003242,2024-03-29 06:38:27.473000+00:00,vehicle_breakdown,ORR East 1,147.82595933333332,69.24323458839905,78.58272474493427
FKID003240,2024-03-29 06:38:59.481000+00:00,vehicle_breakdown,Non-corridor,29.09114751666667,42.01126398899318,12.920116472326509
FKID003241,2024-03-29 06:41:06.268000+00:00,tree_fall,Airport New South Road,55.80160463333333,141.55197011880523,85.75036548547189
FKID003248,2024-03-29 06:52:46.461000+00:00,vehicle_breakdown,Old Airport Road,118.12879753333333,61.08878229531706,57.04001523801627
FKID003247,2024-03-29 06:53:57.952000+00:00,water_logging,ORR North 1,80.64387239999999,71.87243943366089,8.771432966339106
FKID003249,2024-03-29 06:56:17.058000+00:00,water_logging,Non-corridor,831.3955135166667,51.04187749310852,780.3536360235582
FKID003246,2024-03-29 06:56:47.321000+00:00,vehicle_breakdown,West of Chord Road,27.245910016666667,52.74499161896906,25.499081602302393
FKID003261,2024-03-29 07:07:55.384000+00:00,tree_fall,Mysore Road,185.27675816666667,40.11932021595247,145.1574379507142
FKID003260,2024-03-29 07:10:14.486000+00:00,vehicle_breakdown,Magadi Road,43.28897356666666,44.995965491722345,1.7069919250556822
FKID003259,2024-03-29 07:12:01.226000+00:00,vehicle_breakdown,Magadi Road,32.77034728333334,46.654084720718764,13.883737437385427
FKID003263,2024-03-29 07:14:17.159000+00:00,others,ORR East 2,52.82519771666667,123.9307866292331,71.10558891256642
FKID003264,2024-03-29 07:17:05.716000+00:00,water_logging,Non-corridor,33.98230143333333,69.94020928321189,35.95790784987855
FKID003269,2024-03-29 07:17:32.896000+00:00,water_logging,Mysore Road,841.5602696333333,47.926682394910856,793.6335872384225
FKID003270,2024-03-29 07:18:14.022000+00:00,water_logging,Non-corridor,31.003522133333334,72.20593728767712,41.20241515434378
FKID003265,2024-03-29 07:23:52.412000+00:00,tree_fall,Non-corridor,62.629011799999994,62.960440273917996,0.33142847391800245
FKID003267,2024-03-29 07:24:11.976000+00:00,tree_fall,West of Chord Road,2.361166116666667,94.91956264884467,92.55839653217801
FKID003274,2024-03-29 07:25:30.507000+00:00,water_logging,Non-corridor,70.98094761666667,73.6298139078873,2.648866291220628
FKID003284,2024-03-29 07:26:12.353000+00:00,congestion,Non-corridor,125.9162801,47.606347084171595,78.30993301582839
FKID003278,2024-03-29 07:26:12.353000+00:00,congestion,Non-corridor,1.9894772,47.606347084171595,45.61686988417159
FKID003281,2024-03-29 07:34:09.997000+00:00,water_logging,Non-corridor,846.7670525833333,73.77536384531574,772.9916887380176
FKID003288,2024-03-29 08:40:48.540000+00:00,vehicle_breakdown,Bellary Road 1,27.2819623,35.33605338431125,8.05409108431125
FKID003285,2024-03-29 08:48:47.039000+00:00,vehicle_breakdown,Non-corridor,108.5029804,53.596891733333464,54.906088666666534
FKID003290,2024-03-29 11:38:47.131000+00:00,water_logging,Non-corridor,81.68219065,107.64742118402616,25.965230534026162
FKID003292,2024-03-29 13:47:17.836000+00:00,accident,Non-corridor,28.093455249999998,64.10556908835731,36.012113838357315
FKID003301,2024-03-29 19:34:16.124000+00:00,vehicle_breakdown,Non-corridor,23.377118366666664,47.657278954994084,24.28016058832742
FKID003306,2024-03-29 19:57:25.759000+00:00,vehicle_breakdown,Non-corridor,57.63663505,38.94730883029077,18.68932621970923
FKID003303,2024-03-29 19:58:19.196000+00:00,construction,ORR East 2,397.89829058333333,175.906199732196,221.99209085113733
FKID003311,2024-03-29 20:41:42.652000+00:00,tree_fall,Non-corridor,486.97046405000003,101.82865985517056,385.1418041948295
FKID003310,2024-03-29 20:46:31.131000+00:00,accident,Tumkur Road,62.21196405,41.691545929506916,20.520418120493083
FKID003316,2024-03-29 21:00:27.474000+00:00,vehicle_breakdown,Hosur Road,46.13815655,51.744156299654534,5.605999749654536
FKID003325,2024-03-29 21:37:46.512000+00:00,vehicle_breakdown,Bellary Road 1,115.88590868333334,33.818831525939565,82.06707715739378
FKID003326,2024-03-29 21:56:00.962000+00:00,vehicle_breakdown,Tumkur Road,105.8915411,33.08423863344357,72.80730246655642
FKID003328,2024-03-29 22:34:59.910000+00:00,tree_fall,Non-corridor,40.36682893333333,96.21895492945326,55.85212599611993
FKID003341,2024-03-29 22:45:45.594000+00:00,tree_fall,Non-corridor,29.77319076666667,96.24276734128257,66.4695765746159
FKID003343,2024-03-29 23:12:38.455000+00:00,vehicle_breakdown,Bannerghata Road,79.09793438333332,33.36541086241037,45.73252352092295
FKID003342,2024-03-29 23:29:34.880000+00:00,vehicle_breakdown,Bellary Road 1,10.81146455,21.347549391530144,10.536084841530144
FKID003344,2024-03-30 00:13:23.167000+00:00,vehicle_breakdown,ORR West 1,15.052173633333332,48.329218086901896,33.277044453568564
FKID003358,2024-03-30 02:08:44.629000+00:00,vehicle_breakdown,ORR East 2,27.418236333333333,55.66315886821812,28.244922534884786
FKID003361,2024-03-30 03:08:34.493000+00:00,vehicle_breakdown,ORR East 1,30.649880516666666,45.75759086088533,15.107710344218663
FKID003363,2024-03-30 04:35:01.848000+00:00,vehicle_breakdown,Non-corridor,50.121874866666666,51.700812532798224,1.5789376661315586
FKID003365,2024-03-30 04:48:03.046000+00:00,vehicle_breakdown,Non-corridor,32.11716358333334,47.299772541082916,15.18260895774958
FKID003364,2024-03-30 04:55:04.618000+00:00,vehicle_breakdown,Magadi Road,60.88455116666667,36.66607588591266,24.218475280754006
FKID003367,2024-03-30 05:05:43.070000+00:00,others,Bellary Road 1,1273.2366011333334,52.49322749535603,1220.7433736379774
FKID003366,2024-03-30 05:10:01.534000+00:00,vehicle_breakdown,Old Madras Road,18.52816173333333,39.554174259519925,21.026012526186594
FKID003378,2024-03-30 05:17:52.962000+00:00,vehicle_breakdown,Hosur Road,107.0100683,48.75968694816092,58.25038135183908
FKID003368,2024-03-30 05:22:56.878000+00:00,vehicle_breakdown,Non-corridor,40.622727166666664,39.18868935734882,1.434037809317843
FKID003387,2024-03-30 08:32:43.489000+00:00,vehicle_breakdown,Non-corridor,45.149276816666664,38.26323044140131,6.886046375265352
FKID003391,2024-03-30 17:40:41.169000+00:00,tree_fall,Non-corridor,107.3134921,73.76077923950426,33.552712860495745
FKID003394,2024-03-30 19:34:10.996000+00:00,vehicle_breakdown,Non-corridor,6.343955466666667,40.49664518038724,34.15268971372058
FKID003395,2024-03-30 19:50:06.071000+00:00,vehicle_breakdown,Mysore Road,97.06916886666666,28.965629290613677,68.10353957605298
FKID003402,2024-03-30 20:53:51.926000+00:00,vehicle_breakdown,Non-corridor,109.45861035,55.441932969800106,54.016677380199894
FKID003396,2024-03-30 20:56:48.487000+00:00,pot_holes,ORR West 1,109.25430580000001,102.05963711746637,7.194668682533646
FKID003401,2024-03-30 21:38:31.245000+00:00,vehicle_breakdown,Non-corridor,16.730086149999998,38.38568868995951,21.65560253995951
FKID003416,2024-03-30 22:27:59.808000+00:00,vehicle_breakdown,Non-corridor,19.155355633333333,35.73292250823196,16.577566874898626
FKID003414,2024-03-30 23:26:18.189000+00:00,vehicle_breakdown,Tumkur Road,2.0504059,17.930529804286675,15.880123904286675
FKID003440,2024-03-31 01:02:55.990000+00:00,vehicle_breakdown,Non-corridor,110.94811854999999,34.627743768674065,76.32037478132592
FKID003429,2024-03-31 01:48:48.072000+00:00,vehicle_breakdown,Hosur Road,22.957331716666665,25.001138846199243,2.0438071295325777
FKID003430,2024-03-31 02:19:00.125000+00:00,others,Bellary Road 1,21.594104683333335,52.134135903757176,30.54003122042384
FKID003439,2024-03-31 02:24:11.328000+00:00,vehicle_breakdown,Non-corridor,12.062376916666667,46.649739237828136,34.58736232116147
FKID003436,2024-03-31 02:25:53.854000+00:00,vehicle_breakdown,Non-corridor,123.76114394999999,35.118629665636945,88.64251428436305
FKID003442,2024-03-31 03:09:42.295000+00:00,vehicle_breakdown,Bellary Road 1,19.97699008333333,29.24846454058661,9.27147445725328
FKID003443,2024-03-31 03:13:05.185000+00:00,vehicle_breakdown,Non-corridor,33.289917816666666,19.542444921769274,13.747472894897392
FKID003444,2024-03-31 03:54:47.986000+00:00,vehicle_breakdown,Tumkur Road,86.64108061666667,21.484155477983137,65.15692513868353
FKID003445,2024-03-31 04:19:14.260000+00:00,vehicle_breakdown,Non-corridor,4.059924333333333,34.78984556344405,30.729921230110712
FKID003452,2024-03-31 06:13:46.075000+00:00,others,Non-corridor,101.6763598,69.81397158191342,31.86238821808658
FKID003451,2024-03-31 06:40:30.789000+00:00,vehicle_breakdown,Non-corridor,8.768508033333335,24.807283009968724,16.038774976635388
FKID003458,2024-03-31 07:03:21.342000+00:00,vehicle_breakdown,Old Airport Road,122.7237518,38.48826161163564,84.23549018836437
FKID003459,2024-03-31 07:09:39.878000+00:00,vehicle_breakdown,Non-corridor,90.95861588333334,28.79539022298249,62.16322566035085
FKID003468,2024-03-31 19:17:43.540000+00:00,vehicle_breakdown,Bellary Road 1,24.24073986666667,48.40542331839216,24.16468345172549
FKID003469,2024-03-31 20:54:47.820000+00:00,vehicle_breakdown,ORR North 2,41.59923455,51.50466007555291,9.905425525552914
FKID003476,2024-03-31 22:19:42.475000+00:00,vehicle_breakdown,Mysore Road,18.0877439,36.846908213542946,18.759164313542946
FKID003484,2024-04-01 01:44:47.858000+00:00,others,IRR(Thanisandra road),65.08393731666666,84.44042253846304,19.356485221796376
FKID003486,2024-04-01 03:06:18.897000+00:00,vehicle_breakdown,Magadi Road,15.24906015,53.58418234708552,38.335122197085525
FKID003490,2024-04-01 03:23:13.620000+00:00,vehicle_breakdown,Non-corridor,131.94412271666667,58.27805516794506,73.6660675487216
FKID003493,2024-04-01 05:25:38.906000+00:00,others,Tumkur Road,92.57581136666666,122.88328620801454,30.307474841347883
FKID003497,2024-04-01 08:43:56.797000+00:00,accident,Bellary Road 2,111.00052843333333,49.9943213188102,61.00620711452313
FKID003499,2024-04-01 18:28:41.937000+00:00,vehicle_breakdown,ORR North 2,75.40505538333333,28.169380484541687,47.23567489879164
FKID003500,2024-04-01 18:53:03.655000+00:00,vehicle_breakdown,Non-corridor,68.49113005,42.60872563399246,25.88240441600754
FKID003511,2024-04-01 19:43:56.956000+00:00,vehicle_breakdown,ORR East 1,145.02591746666667,55.712581030717,89.31333643594968
FKID003507,2024-04-01 20:59:08.727000+00:00,others,Non-corridor,235.79430155,137.62303863941196,98.17126291058804
FKID003505,2024-04-01 21:00:57.436000+00:00,vehicle_breakdown,Old Airport Road,74.84090605,33.78623689051927,41.05466915948073
FKID003518,2024-04-02 00:25:28.394000+00:00,vehicle_breakdown,Old Airport Road,14.23674055,37.03839196927154,22.801651419271536
FKID003531,2024-04-02 02:10:08.003000+00:00,vehicle_breakdown,ORR North 1,37.87514003333333,35.625382518870104,2.2497575144632265
FKID003538,2024-04-02 05:00:50.267000+00:00,others,ORR North 2,30.405308533333333,58.678683437553545,28.273374904220212
FKID003535,2024-04-02 05:13:16.714000+00:00,vehicle_breakdown,Bellary Road 1,136.31685245,41.41883442961872,94.89801802038127
FKID003542,2024-04-02 06:12:04.412000+00:00,vehicle_breakdown,Mysore Road,40.551200216666665,24.060706705276814,16.49049351138985
FKID003544,2024-04-02 06:38:45.177000+00:00,vehicle_breakdown,Bannerghata Road,37.75064423333333,64.8779409343506,27.127296701017272
FKID003545,2024-04-02 06:49:30.630000+00:00,vehicle_breakdown,Bellary Road 1,79.2974488,42.186732998749754,37.110715801250244
FKID003552,2024-04-02 07:32:27.344000+00:00,vehicle_breakdown,Mysore Road,35.1868439,28.07612173662248,7.11072216337752
FKID003554,2024-04-02 08:58:07.976000+00:00,vehicle_breakdown,Mysore Road,70.84477651666666,20.707849113166475,50.13692740350018
FKID003562,2024-04-02 19:01:52.706000+00:00,vehicle_breakdown,Mysore Road,38.20066928333333,30.48270458486415,7.717964698469185
FKID003565,2024-04-02 19:51:57.701000+00:00,vehicle_breakdown,Varthur Road,46.857148433333336,46.943220566319745,0.08607213298640914
FKID003567,2024-04-02 20:24:24.222000+00:00,vehicle_breakdown,Non-corridor,64.38512095,44.989936429453415,19.395184520546586
FKID003564,2024-04-02 20:45:04.081000+00:00,others,Bellary Road 2,241.04827926666667,227.2403708623138,13.807908404352872
FKID003569,2024-04-02 20:54:32.794000+00:00,tree_fall,Tumkur Road,625.2399286,115.5504807432855,509.6894478567145
FKID003576,2024-04-02 22:57:39.308000+00:00,vehicle_breakdown,Bellary Road 1,15.27002655,19.369132340361567,4.099105790361566
FKID003580,2024-04-03 00:03:42.292000+00:00,vehicle_breakdown,Old Madras Road,58.26014678333333,37.68719730587451,20.57294947745882
FKID003581,2024-04-03 00:27:18.234000+00:00,vehicle_breakdown,Old Madras Road,34.93423536666667,36.915663104047255,1.981427737380585
FKID003587,2024-04-03 01:57:01.824000+00:00,vehicle_breakdown,Tumkur Road,59.305708083333336,31.3278030552481,27.977905028085235
FKID003592,2024-04-03 03:20:01.908000+00:00,vehicle_breakdown,ORR East 1,110.08692461666666,63.07589850560998,47.01102611105669
FKID003594,2024-04-03 03:31:30.763000+00:00,vehicle_breakdown,Mysore Road,115.65848086666666,24.040909039262488,91.61757182740418
FKID003595,2024-04-03 03:38:44.805000+00:00,vehicle_breakdown,Non-corridor,11.757047016666666,50.95533078953823,39.19828377287156
FKID003596,2024-04-03 04:59:48.351000+00:00,vehicle_breakdown,Mysore Road,41.90043643333333,23.07823152297552,18.82220491035781
FKID003599,2024-04-03 05:08:10.357000+00:00,others,Non-corridor,48.774039916666666,54.50934062308611,5.735300706419444
FKID003600,2024-04-03 05:13:42.275000+00:00,vehicle_breakdown,Non-corridor,61.62912321666667,53.291363033709786,8.337760182956885
FKID003604,2024-04-03 05:50:02.058000+00:00,vehicle_breakdown,Bellary Road 1,165.32164101666666,52.1163048654669,113.20533615119976
FKID003607,2024-04-03 06:34:08.261000+00:00,vehicle_breakdown,Tumkur Road,36.63884388333334,37.297414481361436,0.6585705980280991
FKID003617,2024-04-03 06:47:28.920000+00:00,water_logging,Non-corridor,200.69236025,41.290434722273275,159.40192552772675
FKID003616,2024-04-03 06:52:50.391000+00:00,water_logging,Bellary Road 1,166.96345176666668,63.36899421651507,103.59445755015162
FKID003618,2024-04-03 07:06:03.851000+00:00,tree_fall,ORR North 1,91.21919121666666,94.16548320140178,2.946291984735126
FKID003621,2024-04-03 07:09:54.594000+00:00,water_logging,Non-corridor,1006.1655060333334,54.946860485891236,951.2186455474422
FKID003620,2024-04-03 07:11:23.135000+00:00,tree_fall,Non-corridor,925.7372646833334,39.90219229711149,885.8350723862219
FKID003624,2024-04-03 07:12:10.845000+00:00,water_logging,Bellary Road 1,47.057578199999995,58.29535988338018,11.237781683380184
FKID003625,2024-04-03 07:18:03.945000+00:00,water_logging,Tumkur Road,290.6539000166667,115.67764033530037,174.97625968136632
FKID003628,2024-04-03 07:20:58.087000+00:00,others,Non-corridor,995.1403278833333,62.847231995738454,932.2930958875949
FKID003631,2024-04-03 07:24:11.255000+00:00,water_logging,Mysore Road,41.50739275,40.309544531024464,1.1978482189755368
FKID003633,2024-04-03 07:26:06.765000+00:00,tree_fall,Non-corridor,910.6879625166667,39.71726440508019,870.9706981115866
FKID003637,2024-04-03 07:42:22.344000+00:00,tree_fall,Tumkur Road,266.31099951666664,100.44281231949527,165.86818719717138
FKID003640,2024-04-03 07:43:26.029000+00:00,water_logging,Non-corridor,30.881768916666665,31.154424648136718,0.27265573147005284
FKID003643,2024-04-03 07:55:49.960000+00:00,tree_fall,Non-corridor,18.83196996666667,46.3360692837863,27.504099317119632
FKID003644,2024-04-03 08:00:10.675000+00:00,water_logging,Tumkur Road,22.479101616666664,118.29184849723866,95.81274688057199
FKID003648,2024-04-03 08:31:52.609000+00:00,vehicle_breakdown,Tumkur Road,27.599997716666667,30.431316590988857,2.8313188743221893
FKID003650,2024-04-03 08:35:45.197000+00:00,tree_fall,West of Chord Road,33.88522995,95.78765756315218,61.90242761315218
FKID003651,2024-04-03 08:44:43.840000+00:00,vehicle_breakdown,Tumkur Road,14.710999483333334,27.837878832993574,13.126879349660241
FKID003655,2024-04-03 09:49:00.728000+00:00,vehicle_breakdown,West of Chord Road,40.58120198333334,35.22322048750771,5.357981495825626
FKID003657,2024-04-03 10:16:05.969000+00:00,tree_fall,Non-corridor,32.49691728333333,72.82298938801634,40.32607210468301
FKID003665,2024-04-03 19:08:57.863000+00:00,others,West of Chord Road,72.12592303333332,135.2073553299381,63.08143229660479
FKID003664,2024-04-03 19:23:14.276000+00:00,vehicle_breakdown,Bellary Road 2,20.8340875,72.56879806240181,51.734710562401816
FKID003670,2024-04-03 20:18:23.041000+00:00,vehicle_breakdown,Bellary Road 2,96.70297571666667,71.49459759020858,25.208378126458086
FKID003673,2024-04-03 20:37:23.289000+00:00,construction,Non-corridor,46.820458583333334,190.8438222382891,144.02336365495577
FKID003684,2024-04-03 21:06:25.666000+00:00,vehicle_breakdown,Mysore Road,48.24166831666666,23.892821639402136,24.348846677264525
FKID003678,2024-04-03 21:10:34.720000+00:00,others,Non-corridor,63.648181349999994,77.39248387174173,13.744302521741737
FKID003685,2024-04-03 21:18:39.571000+00:00,tree_fall,Non-corridor,1.08053705,73.97373836706298,72.89320131706297
FKID003689,2024-04-03 21:31:02.061000+00:00,others,Bellary Road 1,72.40414826666667,49.923897965159995,22.480250301506672
FKID003688,2024-04-03 21:34:33.760000+00:00,tree_fall,Non-corridor,90.36818116666667,65.12272670768964,25.245454458977036
FKID003687,2024-04-03 21:36:31.983000+00:00,vehicle_breakdown,Non-corridor,25.400898083333335,26.226952392720573,0.8260543093872386
FKID003693,2024-04-03 21:57:39.937000+00:00,vehicle_breakdown,Bannerghata Road,122.30917251666666,50.44176798804448,71.86740452862219
FKID003692,2024-04-03 22:06:01.518000+00:00,vehicle_breakdown,Non-corridor,86.31497898333333,36.69606436497616,49.618914618357174
FKID003703,2024-04-03 22:56:27.469000+00:00,tree_fall,Non-corridor,1325.1664012074991,58.55280758985747,1266.6135936176418
FKID003712,2024-04-04 00:15:03.099000+00:00,vehicle_breakdown,Bellary Road 2,1.8602064833333332,46.44345802569915,44.583251542365815
FKID003719,2024-04-04 02:19:19.555000+00:00,pot_holes,ORR East 1,1197.5816577,116.49425220712226,1081.0874054928777
FKID003723,2024-04-04 04:31:32.539000+00:00,vehicle_breakdown,Varthur Road,14.215710583333333,49.542798856351915,35.32708827301858
FKID003725,2024-04-04 04:35:23.433000+00:00,vehicle_breakdown,Non-corridor,39.16560811666667,40.06109223996162,0.8954841232949491
FKID003726,2024-04-04 04:45:11.168000+00:00,vehicle_breakdown,Bellary Road 1,35.277599050000006,32.11520135819378,3.162397691806227
FKID003724,2024-04-04 04:51:09.391000+00:00,vehicle_breakdown,Non-corridor,30.141555516666664,47.7508931164347,17.60933759976804
FKID003730,2024-04-04 05:38:15.941000+00:00,pot_holes,Non-corridor,226.26411701666666,55.119357360141514,171.14475965652514
FKID003733,2024-04-04 05:40:26.963000+00:00,vehicle_breakdown,Tumkur Road,112.07015633333334,44.91795982968542,67.15219650364793
FKID003745,2024-04-04 07:20:48.669000+00:00,vehicle_breakdown,ORR North 2,123.6661835,22.925582900449477,100.74060059955053
FKID003739,2024-04-04 08:06:02.788000+00:00,accident,Bellary Road 2,61.258163683333336,63.040004145645746,1.7818404623124096
FKID003743,2024-04-04 08:56:41.157000+00:00,vehicle_breakdown,Non-corridor,21.601343216666667,35.7546892251404,14.153346008473736
FKID003747,2024-04-04 10:00:34.986000+00:00,vehicle_breakdown,Mysore Road,2.5509378833333334,31.306691944670508,28.755754061337175
FKID003754,2024-04-04 20:34:19.274000+00:00,vehicle_breakdown,Tumkur Road,25.809777583333336,43.24501662503676,17.435239041703426
FKID003765,2024-04-04 22:43:43.742000+00:00,vehicle_breakdown,Non-corridor,40.9466631,43.984321670832074,3.037658570832072
FKID003776,2024-04-05 01:59:12.650000+00:00,vehicle_breakdown,Mysore Road,76.01981826666666,14.985474629447534,61.03434363721912
FKID003774,2024-04-05 02:08:26.551000+00:00,vehicle_breakdown,Non-corridor,24.558310283333334,54.10649255014621,29.548182266812873
FKID003782,2024-04-05 04:52:18.644000+00:00,vehicle_breakdown,Non-corridor,27.298359316666666,30.056900756213484,2.7585414395468177
FKID003784,2024-04-05 05:13:30.592000+00:00,vehicle_breakdown,Non-corridor,19.6133014,26.894971866599032,7.2816704665990315
FKID003785,2024-04-05 05:45:36.677000+00:00,vehicle_breakdown,Tumkur Road,22.866417416666664,41.293910046072945,18.42749262940628
FKID003787,2024-04-05 06:18:15.677000+00:00,vehicle_breakdown,Bellary Road 1,65.88227233333333,35.79993235826876,30.08233997506457
FKID003786,2024-04-05 06:22:26.536000+00:00,vehicle_breakdown,Mysore Road,4.514547266666667,26.20172024909944,21.687172982432774
FKID003793,2024-04-05 07:08:34.447000+00:00,vehicle_breakdown,Magadi Road,65.73336365,49.69821991778563,16.035143732214372
FKID003805,2024-04-05 07:57:03.165000+00:00,water_logging,Hosur Road,142.49620595,104.14922217422334,38.34698377577665
FKID003806,2024-04-05 07:58:48.272000+00:00,water_logging,Hosur Road,142.60774456666667,92.42993365588329,50.17781091078338
FKID003802,2024-04-05 08:00:36.068000+00:00,water_logging,Bannerghata Road,48.68090058333333,108.23643598114577,59.55553539781244
FKID003804,2024-04-05 08:07:44.243000+00:00,vehicle_breakdown,Non-corridor,61.2069801,21.237605545240243,39.96937455475976
FKID003815,2024-04-05 08:17:31.222000+00:00,tree_fall,Non-corridor,1325.1664012074991,111.00908594810163,1214.1573152593976
FKID003820,2024-04-05 08:18:12.097000+00:00,vehicle_breakdown,Non-corridor,32.297003716666666,31.83331628997802,0.46368742668864726
FKID003813,2024-04-05 08:24:04.921000+00:00,tree_fall,ORR West 1,72.61775473333334,103.082959950467,30.465205217133658
FKID003811,2024-04-05 08:24:37.664000+00:00,tree_fall,Non-corridor,16.979280016666667,96.01824791306396,79.0389678963973
FKID003812,2024-04-05 08:25:15.248000+00:00,water_logging,Non-corridor,40.03074528333333,99.27141325925493,59.240667975921596
FKID003814,2024-04-05 08:30:32.804000+00:00,tree_fall,Non-corridor,96.0607281,107.43381801805215,11.373089918052145
FKID003825,2024-04-05 08:37:23.483000+00:00,water_logging,ORR West 1,1325.1664012074991,154.68983331005683,1170.4765678974422
FKID003824,2024-04-05 09:08:53.845000+00:00,water_logging,Hosur Road,49.00152443333333,130.00155430501033,81.000029871677
FKID003836,2024-04-05 09:15:28.333000+00:00,tree_fall,Non-corridor,548.7531228,75.78115628527347,472.97196651472655
FKID003835,2024-04-05 09:19:38.657000+00:00,water_logging,Non-corridor,16.5208074,95.82515148604463,79.30434408604464
FKID003838,2024-04-05 09:30:26.419000+00:00,tree_fall,Non-corridor,1320.4380149333333,133.7250380012052,1186.7129769321282
FKID003878,2024-04-05 10:23:30.046000+00:00,tree_fall,Non-corridor,952.3543390833333,108.44100030034468,843.9133387829886
FKID003845,2024-04-05 10:38:04.581000+00:00,tree_fall,Non-corridor,536.49335105,107.30015390585864,429.1931971441414
FKID003846,2024-04-05 18:20:56.451000+00:00,vehicle_breakdown,Bellary Road 1,48.2565839,29.300069305198413,18.95651459480159
FKID003857,2024-04-05 20:55:48.395000+00:00,vehicle_breakdown,Non-corridor,45.58134771666666,57.813312202653684,12.231964485987021
FKID003858,2024-04-05 21:04:33.462000+00:00,tree_fall,Non-corridor,300.69633755,123.89474946708083,176.80158808291918
FKID003869,2024-04-05 22:03:45.034000+00:00,tree_fall,West of Chord Road,155.89571066666667,82.46806068323365,73.42764998343303
FKID003877,2024-04-06 01:19:16.824000+00:00,vehicle_breakdown,Mysore Road,26.13505413333333,19.40755874620138,6.727495387131949
FKID003882,2024-04-06 01:47:19.887000+00:00,vehicle_breakdown,Old Madras Road,35.63385138333333,41.31873597293463,5.684884589601303
FKID003884,2024-04-06 02:38:49.599000+00:00,vehicle_breakdown,Tumkur Road,14.8788692,25.68139002666924,10.802520826669241
FKID003890,2024-04-06 03:57:20.981000+00:00,vehicle_breakdown,Non-corridor,10.893157416666666,22.560601712244676,11.66744429557801
FKID003893,2024-04-06 04:43:45.012000+00:00,vehicle_breakdown,Non-corridor,48.53696371666667,38.12969782557826,10.407265891088407
FKID003894,2024-04-06 04:48:59.979000+00:00,vehicle_breakdown,Mysore Road,58.50245235,37.68822132856476,20.81423102143524
FKID003900,2024-04-06 05:53:28.166000+00:00,others,Magadi Road,14.85765895,95.05756578816634,80.19990683816634
FKID003917,2024-04-06 06:41:39.643000+00:00,water_logging,Non-corridor,63.20659305,24.275102364234968,38.931490685765034
FKID003912,2024-04-06 06:41:44.411000+00:00,water_logging,Mysore Road,34.89283663333333,38.405232348545894,3.5123957152125627
FKID003914,2024-04-06 06:42:29.675000+00:00,water_logging,Non-corridor,948.7411337666667,37.49213507674501,911.2489986899217
FKID003918,2024-04-06 06:45:24.093000+00:00,water_logging,Mysore Road,214.58835468333334,45.83867280708031,168.74968187625302
FKID003924,2024-04-06 06:45:33.994000+00:00,water_logging,Bellary Road 1,160.49394478333335,73.93380716567772,86.56013761765563
FKID003910,2024-04-06 06:46:10.198000+00:00,water_logging,ORR North 2,106.64748336666666,72.81417586655276,33.833307500113904
FKID003927,2024-04-06 06:54:02.433000+00:00,water_logging,Mysore Road,1.20292415,44.289159515068334,43.08623536506833
